-187,170,0
160,194,1
0,0,1
119,216,0
-19,154,1
-13,261,0
99,194,0
0,0,1
0,0,0
-180,159,0
12,252,1
